"","zipcode","countyname","statefips","countyfips","prop_in_county"
"1","95140","Alameda","06","001",0.000164309030112423
"2","94709","Alameda","06","001",1
"3","94550","Alameda","06","001",0.674728504880248
"4","94555","Alameda","06","001",1
"5","94579","Alameda","06","001",1
"6","94586","Alameda","06","001",1
"7","94613","Alameda","06","001",1
"8","94720","Alameda","06","001",1
"9","94706","Alameda","06","001",0.99451925538461
"10","94708","Alameda","06","001",0.406746272122064
"11","94563","Alameda","06","001",2.14916624246843e-05
"12","95391","Alameda","06","001",0.793114673527796
"13","94606","Alameda","06","001",1
"14","94546","Alameda","06","001",1
"15","94610","Alameda","06","001",1
"16","94618","Alameda","06","001",1
"17","94621","Alameda","06","001",0.999999993107926
"18","94542","Alameda","06","001",1
"19","95304","Alameda","06","001",3.15349507688097e-05
"20","94560","Alameda","06","001",1
"21","94583","Alameda","06","001",8.28655004861327e-05
"22","94530","Alameda","06","001",0.000680037871969291
"23","95134","Alameda","06","001",0.00151871478917515
"24","94702","Alameda","06","001",1
"25","94502","Alameda","06","001",1.0000017715075
"26","94703","Alameda","06","001",1
"27","94568","Alameda","06","001",0.999176228546152
"28","94501","Alameda","06","001",1.00000743396817
"29","94505","Alameda","06","001",0.0310280028393814
"30","94514","Alameda","06","001",0.267592840544578
"31","94551","Alameda","06","001",0.670645002414029
"32","94539","Alameda","06","001",0.99981593357159
"33","94541","Alameda","06","001",1
"34","94544","Alameda","06","001",1
"35","94566","Alameda","06","001",1
"36","94577","Alameda","06","001",1.00000000561086
"37","94612","Alameda","06","001",1
"38","94619","Alameda","06","001",1
"39","94704","Alameda","06","001",1
"40","94578","Alameda","06","001",1
"41","94705","Alameda","06","001",0.999651019779935
"42","95377","Alameda","06","001",0.116116217367911
"43","94587","Alameda","06","001",1
"44","94710","Alameda","06","001",0.999794849121051
"45","95002","Alameda","06","001",0.000406468276099006
"46","94588","Alameda","06","001",0.540150826180636
"47","94536","Alameda","06","001",1
"48","94538","Alameda","06","001",0.99980870296747
"49","94602","Alameda","06","001",1
"50","94603","Alameda","06","001",1
"51","94605","Alameda","06","001",1
"52","94607","Alameda","06","001",0.999999575556198
"53","94804","Alameda","06","001",0.000661605130395357
"54","94608","Alameda","06","001",1.00000062103462
"55","95132","Alameda","06","001",1.2645431708344e-05
"56","94552","Alameda","06","001",0.999997608585435
"57","94707","Alameda","06","001",0.656207661892982
"58","94611","Alameda","06","001",0.690891213191061
"59","94580","Alameda","06","001",1.00000000000252
"60","94601","Alameda","06","001",1
"61","94609","Alameda","06","001",1
"62","94545","Alameda","06","001",0.999999017370897
"63","95035","Alameda","06","001",0.000416904924008101
"64","96120","Alpine","06","003",0.999828771461187
"65","95364","Alpine","06","003",1.60477571520964e-07
"66","89410","Alpine","06","003",2.91339742138335e-06
"67","95646","Alpine","06","003",0.706484544250771
"68","96150","Alpine","06","003",0.000117621628229674
"69","95223","Alpine","06","003",0.712838608971788
"70","95623","Amador","06","005",0.000143411667713874
"71","95685","Amador","06","005",1
"72","95245","Amador","06","005",0.000119022858376758
"73","95642","Amador","06","005",0.999880736211784
"74","95699","Amador","06","005",1
"75","95720","Amador","06","005",3.48112434820823e-05
"76","95636","Amador","06","005",5.92593877873562e-05
"77","95666","Amador","06","005",0.999815198354859
"78","95669","Amador","06","005",0.99981010599606
"79","95675","Amador","06","005",0.982447311212381
"80","95684","Amador","06","005",9.23827325020733e-05
"81","95252","Amador","06","005",2.45471798700092e-06
"82","95255","Amador","06","005",0.000252045361524975
"83","95640","Amador","06","005",0.999901890689621
"84","95601","Amador","06","005",1
"85","95226","Amador","06","005",2.44401805528509e-06
"86","96155","Amador","06","005",6.53781356924841e-05
"87","95689","Amador","06","005",0.999929385881854
"88","95629","Amador","06","005",0.563736192712599
"89","95665","Amador","06","005",0.999804063839143
"90","95646","Amador","06","005",0.29294599138252
"91","95638","Amador","06","005",9.20437914681281e-06
"92","95683","Amador","06","005",1.36811878366982e-05
"93","95219","Contra Costa","06","013",0.185558276244466
"94","94850","Contra Costa","06","013",0.999999986749039
"95","94513","Contra Costa","06","013",0.999952219691818
"96","94516","Contra Costa","06","013",1
"97","94571","Contra Costa","06","013",6.06748870141619e-05
"98","94575","Contra Costa","06","013",1
"99","94706","Contra Costa","06","013",0.00548066993178449
"100","94708","Contra Costa","06","013",0.593253726254782
"101","94563","Contra Costa","06","013",0.999978509634218
"102","94597","Contra Costa","06","013",1
"103","95391","Contra Costa","06","013",6.81292080157236e-07
"104","95206","Contra Costa","06","013",4.67902425246889e-05
"105","94801","Contra Costa","06","013",0.999999751941281
"106","94526","Contra Costa","06","013",1
"107","94520","Contra Costa","06","013",1
"108","94523","Contra Costa","06","013",1
"109","94590","Contra Costa","06","013",8.92239268606001e-05
"110","94596","Contra Costa","06","013",1
"111","95304","Contra Costa","06","013",1.88073541293265e-05
"112","94806","Contra Costa","06","013",1.00000037282985
"113","94564","Contra Costa","06","013",0.99999993956822
"114","94511","Contra Costa","06","013",1
"115","94583","Contra Costa","06","013",0.999920482859751
"116","94530","Contra Costa","06","013",0.999319985078402
"117","94569","Contra Costa","06","013",1
"118","94549","Contra Costa","06","013",1
"119","94506","Contra Costa","06","013",1
"120","94582","Contra Costa","06","013",1
"121","94531","Contra Costa","06","013",1
"122","94561","Contra Costa","06","013",1
"123","94565","Contra Costa","06","013",0.99978745642201
"124","94568","Contra Costa","06","013",0.000820503165972344
"125","94548","Contra Costa","06","013",1
"126","94505","Contra Costa","06","013",0.968576140889941
"127","94507","Contra Costa","06","013",1
"128","94509","Contra Costa","06","013",0.999793918073486
"129","94525","Contra Costa","06","013",0.999399709685598
"130","94514","Contra Costa","06","013",0.732374456977945
"131","94528","Contra Costa","06","013",1
"132","94519","Contra Costa","06","013",1
"133","94551","Contra Costa","06","013",0.329354997598719
"134","94598","Contra Costa","06","013",1
"135","94705","Contra Costa","06","013",0.0003489621918485
"136","94553","Contra Costa","06","013",0.999874709109285
"137","94710","Contra Costa","06","013",0.000205579068697761
"138","94803","Contra Costa","06","013",1
"139","94588","Contra Costa","06","013",0.459849173819364
"140","94804","Contra Costa","06","013",0.999338360432836
"141","94547","Contra Costa","06","013",0.999999954632926
"142","94591","Contra Costa","06","013",1.44546785659835e-05
"143","94595","Contra Costa","06","013",1
"144","95234","Contra Costa","06","013",0.000212805316660187
"145","94552","Contra Costa","06","013",2.38908825366144e-06
"146","94707","Contra Costa","06","013",0.343792338107028
"147","94611","Contra Costa","06","013",0.309108790288616
"148","94805","Contra Costa","06","013",1
"149","94556","Contra Costa","06","013",1
"150","94510","Contra Costa","06","013",3.50482049598647e-08
"151","94517","Contra Costa","06","013",1
"152","94518","Contra Costa","06","013",1
"153","94572","Contra Costa","06","013",0.999999998798906
"154","94521","Contra Costa","06","013",1
"155","93622","Fresno","06","019",0.821837219211968
"156","93620","Fresno","06","019",0.281717915105996
"157","93643","Fresno","06","019",0.00011440740215928
"158","93664","Fresno","06","019",0.99996874877564
"159","93626","Fresno","06","019",0.219791530029404
"160","93637","Fresno","06","019",8.42912975978261e-05
"161","93546","Fresno","06","019",4.06531340505919e-07
"162","93239","Fresno","06","019",0.000264178646888714
"163","93606","Fresno","06","019",1
"164","95043","Fresno","06","019",4.78756802711948e-05
"165","93609","Fresno","06","019",1
"166","93646","Fresno","06","019",0.543060238218763
"167","93621","Fresno","06","019",1
"168","93630","Fresno","06","019",0.999855841275415
"169","93634","Fresno","06","019",0.999979167711242
"170","93636","Fresno","06","019",0.000260565222233439
"171","93640","Fresno","06","019",0.999990505743462
"172","93657","Fresno","06","019",1
"173","93667","Fresno","06","019",1
"174","93513","Fresno","06","019",2.31167006032264e-06
"175","93514","Fresno","06","019",2.93039033834037e-06
"176","93526","Fresno","06","019",3.57107300925828e-05
"177","93210","Fresno","06","019",0.917755478517483
"178","93605","Fresno","06","019",1
"179","93450","Fresno","06","019",3.13146672021201e-05
"180","93604","Fresno","06","019",2.16050866682655e-05
"181","93242","Fresno","06","019",0.82502766176053
"182","93701","Fresno","06","019",1
"183","93631","Fresno","06","019",0.254596181221292
"184","93266","Fresno","06","019",0.000277682421647071
"185","93660","Fresno","06","019",1
"186","93727","Fresno","06","019",1
"187","93627","Fresno","06","019",1
"188","93647","Fresno","06","019",0.000284770954488483
"189","93726","Fresno","06","019",1
"190","93628","Fresno","06","019",1
"191","93725","Fresno","06","019",1
"192","93650","Fresno","06","019",1
"193","93603","Fresno","06","019",8.24569784871382e-10
"194","93652","Fresno","06","019",1
"195","93721","Fresno","06","019",1
"196","93624","Fresno","06","019",0.999752833323228
"197","93675","Fresno","06","019",0.999457684114903
"198","93705","Fresno","06","019",1
"199","93611","Fresno","06","019",1
"200","93234","Fresno","06","019",0.999950964683385
"201","93720","Fresno","06","019",0.999699360565278
"202","93723","Fresno","06","019",1
"203","93728","Fresno","06","019",1
"204","93654","Fresno","06","019",0.909801186856681
"205","93706","Fresno","06","019",1
"206","93703","Fresno","06","019",1
"207","93704","Fresno","06","019",1
"208","93710","Fresno","06","019",1
"209","93608","Fresno","06","019",1
"210","93625","Fresno","06","019",1
"211","93633","Fresno","06","019",0.766705540628957
"212","93711","Fresno","06","019",0.998077316144903
"213","93612","Fresno","06","019",1
"214","93204","Fresno","06","019",7.95844805194312e-05
"215","93230","Fresno","06","019",4.05808730926607e-05
"216","93651","Fresno","06","019",1
"217","93662","Fresno","06","019",0.999984902298045
"218","93668","Fresno","06","019",1
"219","93641","Fresno","06","019",0.999802808754625
"220","93648","Fresno","06","019",1
"221","93616","Fresno","06","019",1
"222","93618","Fresno","06","019",0.101238339408452
"223","93702","Fresno","06","019",1
"224","93722","Fresno","06","019",0.999591143616441
"225","93730","Fresno","06","019",1
"226","93656","Fresno","06","019",0.920426515203818
"227","93619","Fresno","06","019",0.999925605173379
"228","93602","Fresno","06","019",0.999883261224734
"229","95545","Humboldt","06","023",1
"230","95526","Humboldt","06","023",0.999999986630088
"231","95573","Humboldt","06","023",1
"232","95546","Humboldt","06","023",1
"233","95521","Humboldt","06","023",0.999991459697276
"234","95563","Humboldt","06","023",0.000148742857492022
"235","95589","Humboldt","06","023",0.719272599674038
"236","95542","Humboldt","06","023",1.00000415728474
"237","95552","Humboldt","06","023",6.94926366459133e-05
"238","95525","Humboldt","06","023",1
"239","95511","Humboldt","06","023",0.99999599178984
"240","95550","Humboldt","06","023",1
"241","95514","Humboldt","06","023",1
"242","95548","Humboldt","06","023",8.55276730596015e-07
"243","95554","Humboldt","06","023",1
"244","95595","Humboldt","06","023",2.60561172600109e-06
"245","95528","Humboldt","06","023",1
"246","96039","Humboldt","06","023",1.94195028571205e-05
"247","95503","Humboldt","06","023",1
"248","95549","Humboldt","06","023",1
"249","95553","Humboldt","06","023",1
"250","95555","Humboldt","06","023",1
"251","95558","Humboldt","06","023",1
"252","95568","Humboldt","06","023",9.75086723894739e-05
"253","95571","Humboldt","06","023",1
"254","96010","Humboldt","06","023",4.3390609292404e-06
"255","96031","Humboldt","06","023",2.02129485277754e-05
"256","96046","Humboldt","06","023",3.06771185115162e-05
"257","95454","Humboldt","06","023",8.86192094831844e-06
"258","95559","Humboldt","06","023",1
"259","95501","Humboldt","06","023",1
"260","95527","Humboldt","06","023",8.56548955635532e-05
"261","95551","Humboldt","06","023",0.999996604768162
"262","95536","Humboldt","06","023",1
"263","95562","Humboldt","06","023",1
"264","95547","Humboldt","06","023",1
"265","95540","Humboldt","06","023",1
"266","95560","Humboldt","06","023",1
"267","95569","Humboldt","06","023",1
"268","95570","Humboldt","06","023",0.99998707919817
"269","95519","Humboldt","06","023",0.999998611504252
"270","95524","Humboldt","06","023",1
"271","95564","Humboldt","06","023",1.00000000002601
"272","95537","Humboldt","06","023",1
"273","95556","Humboldt","06","023",0.999925425600917
"274","95565","Humboldt","06","023",1
"275","95587","Humboldt","06","023",0.000118245497634932
"276","95458","Lake","06","033",1
"277","95485","Lake","06","033",0.999987285358761
"278","95451","Lake","06","033",0.999949094276069
"279","95987","Lake","06","033",7.15691373842186e-05
"280","95461","Lake","06","033",0.999774264728173
"281","95979","Lake","06","033",4.70694159504105e-05
"282","94567","Lake","06","033",2.29992676551219e-05
"283","95457","Lake","06","033",1
"284","95469","Lake","06","033",0.355487338681447
"285","95464","Lake","06","033",1
"286","95482","Lake","06","033",1.89206596505674e-05
"287","95425","Lake","06","033",4.05836652767577e-05
"288","95449","Lake","06","033",0.000164758240647208
"289","95453","Lake","06","033",0.999999568716587
"290","95423","Lake","06","033",0.999975386816344
"291","95422","Lake","06","033",1
"292","95426","Lake","06","033",0.999482684405762
"293","95493","Lake","06","033",1
"294","95443","Lake","06","033",1
"295","94515","Lake","06","033",3.10732493684859e-06
"296","95467","Lake","06","033",1
"297","95435","Lake","06","033",1
"298","90018","Los Angeles","06","037",1
"299","90301","Los Angeles","06","037",1
"300","91203","Los Angeles","06","037",1
"301","90071","Los Angeles","06","037",1
"302","90621","Los Angeles","06","037",0.000145441070068374
"303","93560","Los Angeles","06","037",0.0389709824452357
"304","90062","Los Angeles","06","037",1
"305","90249","Los Angeles","06","037",1
"306","93225","Los Angeles","06","037",4.46530437353043e-07
"307","90211","Los Angeles","06","037",1
"308","93550","Los Angeles","06","037",1
"309","90089","Los Angeles","06","037",1
"310","90822","Los Angeles","06","037",1
"311","90095","Los Angeles","06","037",1
"312","91330","Los Angeles","06","037",1
"313","90043","Los Angeles","06","037",1
"314","91371","Los Angeles","06","037",1
"315","91205","Los Angeles","06","037",1
"316","91506","Los Angeles","06","037",1
"317","90803","Los Angeles","06","037",0.999992623176284
"318","92301","Los Angeles","06","037",0.00012455085956811
"319","90017","Los Angeles","06","037",1
"320","90028","Los Angeles","06","037",1
"321","90014","Los Angeles","06","037",1
"322","90029","Los Angeles","06","037",1
"323","90291","Los Angeles","06","037",1
"324","90063","Los Angeles","06","037",1
"325","90024","Los Angeles","06","037",1
"326","90057","Los Angeles","06","037",1
"327","91402","Los Angeles","06","037",1
"328","90056","Los Angeles","06","037",1
"329","91754","Los Angeles","06","037",1
"330","91723","Los Angeles","06","037",1
"331","92371","Los Angeles","06","037",6.92233104326264e-05
"332","91702","Los Angeles","06","037",1
"333","91101","Los Angeles","06","037",1
"334","90270","Los Angeles","06","037",1
"335","90266","Los Angeles","06","037",1.00000998004843
"336","93553","Los Angeles","06","037",1
"337","90304","Los Angeles","06","037",1
"338","91766","Los Angeles","06","037",0.958405211870075
"339","90603","Los Angeles","06","037",0.999944355048118
"340","90712","Los Angeles","06","037",1
"341","93252","Los Angeles","06","037",0.00010131027774961
"342","90048","Los Angeles","06","037",1
"343","91377","Los Angeles","06","037",4.10937434082952e-05
"344","90090","Los Angeles","06","037",1
"345","90831","Los Angeles","06","037",1
"346","90405","Los Angeles","06","037",1.00000108234798
"347","92372","Los Angeles","06","037",0.00011815719501841
"348","93552","Los Angeles","06","037",1
"349","92821","Los Angeles","06","037",6.59981309428159e-05
"350","90302","Los Angeles","06","037",1
"351","91784","Los Angeles","06","037",7.43445214638971e-06
"352","91324","Los Angeles","06","037",1
"353","90506","Los Angeles","06","037",1
"354","90033","Los Angeles","06","037",1
"355","90240","Los Angeles","06","037",1
"356","91351","Los Angeles","06","037",1
"357","90046","Los Angeles","06","037",1
"358","90503","Los Angeles","06","037",1
"359","90222","Los Angeles","06","037",1
"360","91016","Los Angeles","06","037",1
"361","90262","Los Angeles","06","037",1
"362","90026","Los Angeles","06","037",1
"363","91607","Los Angeles","06","037",1
"364","90745","Los Angeles","06","037",1
"365","91024","Los Angeles","06","037",1
"366","91501","Los Angeles","06","037",1
"367","91502","Los Angeles","06","037",1
"368","90720","Los Angeles","06","037",0.000766839690241727
"369","91210","Los Angeles","06","037",1
"370","90808","Los Angeles","06","037",0.999481399646007
"371","91046","Los Angeles","06","037",1
"372","91602","Los Angeles","06","037",1
"373","93532","Los Angeles","06","037",1
"374","90277","Los Angeles","06","037",1.00000051034929
"375","90079","Los Angeles","06","037",1
"376","90094","Los Angeles","06","037",1
"377","90047","Los Angeles","06","037",1
"378","90059","Los Angeles","06","037",1
"379","90067","Los Angeles","06","037",1
"380","91316","Los Angeles","06","037",1
"381","90212","Los Angeles","06","037",1
"382","90001","Los Angeles","06","037",1
"383","91106","Los Angeles","06","037",1
"384","91776","Los Angeles","06","037",1
"385","91722","Los Angeles","06","037",1
"386","90810","Los Angeles","06","037",1
"387","91789","Los Angeles","06","037",1
"388","91745","Los Angeles","06","037",1
"389","91306","Los Angeles","06","037",1
"390","91340","Los Angeles","06","037",1
"391","91107","Los Angeles","06","037",1
"392","90713","Los Angeles","06","037",1
"393","91505","Los Angeles","06","037",1
"394","90061","Los Angeles","06","037",1
"395","90746","Los Angeles","06","037",1
"396","93535","Los Angeles","06","037",0.999943947212433
"397","90068","Los Angeles","06","037",1
"398","90255","Los Angeles","06","037",1
"399","90032","Los Angeles","06","037",1
"400","90064","Los Angeles","06","037",1
"401","90006","Los Angeles","06","037",1
"402","90005","Los Angeles","06","037",1
"403","91759","Los Angeles","06","037",0.791658291294678
"404","90280","Los Angeles","06","037",1
"405","91206","Los Angeles","06","037",1
"406","90703","Los Angeles","06","037",0.999494098398617
"407","91008","Los Angeles","06","037",1
"408","91732","Los Angeles","06","037",1
"409","90066","Los Angeles","06","037",1
"410","90247","Los Angeles","06","037",1
"411","90813","Los Angeles","06","037",1
"412","90606","Los Angeles","06","037",1
"413","90814","Los Angeles","06","037",1
"414","91208","Los Angeles","06","037",1
"415","90210","Los Angeles","06","037",1
"416","91108","Los Angeles","06","037",1
"417","90016","Los Angeles","06","037",1
"418","90404","Los Angeles","06","037",1
"419","90012","Los Angeles","06","037",1
"420","91361","Los Angeles","06","037",0.168546124931021
"421","91020","Los Angeles","06","037",1
"422","92397","Los Angeles","06","037",0.00305861812937366
"423","93063","Los Angeles","06","037",4.16042201505673e-06
"424","90044","Los Angeles","06","037",1
"425","90640","Los Angeles","06","037",1
"426","91748","Los Angeles","06","037",0.998801780400165
"427","91302","Los Angeles","06","037",0.999999802032117
"428","90039","Los Angeles","06","037",1
"429","90022","Los Angeles","06","037",1
"430","91007","Los Angeles","06","037",1
"431","90069","Los Angeles","06","037",1
"432","90245","Los Angeles","06","037",1.00000000011962
"433","90807","Los Angeles","06","037",1
"434","91387","Los Angeles","06","037",1
"435","91775","Los Angeles","06","037",1
"436","90201","Los Angeles","06","037",1
"437","90305","Los Angeles","06","037",1
"438","90670","Los Angeles","06","037",1
"439","90021","Los Angeles","06","037",1
"440","91355","Los Angeles","06","037",1
"441","90274","Los Angeles","06","037",1.00000001415282
"442","90623","Los Angeles","06","037",0.00572495908604356
"443","91207","Los Angeles","06","037",1
"444","90077","Los Angeles","06","037",1
"445","90250","Los Angeles","06","037",1
"446","91403","Los Angeles","06","037",1
"447","90011","Los Angeles","06","037",1
"448","91304","Los Angeles","06","037",0.855381531032242
"449","90073","Los Angeles","06","037",1
"450","90710","Los Angeles","06","037",1
"451","91303","Los Angeles","06","037",1
"452","90004","Los Angeles","06","037",1
"453","90744","Los Angeles","06","037",1
"454","90804","Los Angeles","06","037",1
"455","91321","Los Angeles","06","037",1
"456","93243","Los Angeles","06","037",0.717952172714342
"457","91103","Los Angeles","06","037",1
"458","90292","Los Angeles","06","037",1
"459","90035","Los Angeles","06","037",1
"460","90815","Los Angeles","06","037",0.998510753714346
"461","91801","Los Angeles","06","037",1
"462","91335","Los Angeles","06","037",1
"463","91405","Los Angeles","06","037",1
"464","91755","Los Angeles","06","037",1
"465","90013","Los Angeles","06","037",1
"466","90034","Los Angeles","06","037",1
"467","90025","Los Angeles","06","037",1
"468","90027","Los Angeles","06","037",1
"469","90008","Los Angeles","06","037",1
"470","90036","Los Angeles","06","037",1
"471","90037","Los Angeles","06","037",1
"472","90650","Los Angeles","06","037",1
"473","90058","Los Angeles","06","037",1
"474","90638","Los Angeles","06","037",0.991548174779609
"475","90275","Los Angeles","06","037",1
"476","90042","Los Angeles","06","037",1
"477","91362","Los Angeles","06","037",0.0524706365604859
"478","91343","Los Angeles","06","037",1
"479","91765","Los Angeles","06","037",0.999204514586703
"480","93040","Los Angeles","06","037",3.41455038932154e-05
"481","90232","Los Angeles","06","037",1
"482","90242","Los Angeles","06","037",1
"483","91006","Los Angeles","06","037",1
"484","91214","Los Angeles","06","037",1
"485","91803","Los Angeles","06","037",1
"486","90031","Los Angeles","06","037",1
"487","90020","Los Angeles","06","037",1
"488","90003","Los Angeles","06","037",1
"489","91301","Los Angeles","06","037",0.99999804441751
"490","90002","Los Angeles","06","037",1
"491","90265","Los Angeles","06","037",0.698018677016956
"492","90040","Los Angeles","06","037",1
"493","90290","Los Angeles","06","037",1
"494","91746","Los Angeles","06","037",1
"495","91763","Los Angeles","06","037",0.000373039029894302
"496","91750","Los Angeles","06","037",1
"497","91780","Los Angeles","06","037",1
"498","91770","Los Angeles","06","037",1
"499","90630","Los Angeles","06","037",0.00635065659194869
"500","90505","Los Angeles","06","037",1
"501","90401","Los Angeles","06","037",0.99999383483376
"502","90660","Los Angeles","06","037",1
"503","90402","Los Angeles","06","037",1
"504","90601","Los Angeles","06","037",1
"505","91773","Los Angeles","06","037",1
"506","91790","Los Angeles","06","037",1
"507","91767","Los Angeles","06","037",0.998924438446851
"508","91768","Los Angeles","06","037",1
"509","91791","Los Angeles","06","037",1
"510","90806","Los Angeles","06","037",1
"511","90403","Los Angeles","06","037",1
"512","91792","Los Angeles","06","037",1
"513","90755","Los Angeles","06","037",1
"514","90805","Los Angeles","06","037",1
"515","90502","Los Angeles","06","037",1
"516","90303","Los Angeles","06","037",1
"517","90293","Los Angeles","06","037",0.999999999919435
"518","91744","Los Angeles","06","037",1
"519","90504","Los Angeles","06","037",1
"520","90802","Los Angeles","06","037",1.00000022464157
"521","90704","Los Angeles","06","037",0.99999996314025
"522","90731","Los Angeles","06","037",1.00000009424485
"523","90740","Los Angeles","06","037",0.00945927771655391
"524","90706","Los Angeles","06","037",1
"525","90631","Los Angeles","06","037",0.452517252315572
"526","90604","Los Angeles","06","037",0.999857709943739
"527","90701","Los Angeles","06","037",1
"528","91105","Los Angeles","06","037",1
"529","91104","Los Angeles","06","037",1
"530","91325","Los Angeles","06","037",1
"531","91011","Los Angeles","06","037",1
"532","92823","Los Angeles","06","037",2.67663344508032e-06
"533","91307","Los Angeles","06","037",0.54812502740641
"534","90715","Los Angeles","06","037",1
"535","90716","Los Angeles","06","037",1
"536","90723","Los Angeles","06","037",1
"537","90717","Los Angeles","06","037",1
"538","91342","Los Angeles","06","037",1
"539","93534","Los Angeles","06","037",1
"540","91202","Los Angeles","06","037",1
"541","93523","Los Angeles","06","037",0.000374876241909444
"542","93510","Los Angeles","06","037",1
"543","91311","Los Angeles","06","037",0.989748203677238
"544","91350","Los Angeles","06","037",1
"545","91706","Los Angeles","06","037",1
"546","91042","Los Angeles","06","037",1
"547","91608","Los Angeles","06","037",1
"548","91040","Los Angeles","06","037",1
"549","93536","Los Angeles","06","037",0.999934687156213
"550","90049","Los Angeles","06","037",1
"551","93543","Los Angeles","06","037",1
"552","91001","Los Angeles","06","037",1
"553","93551","Los Angeles","06","037",1
"554","91709","Los Angeles","06","037",1.42812735819744e-05
"555","91740","Los Angeles","06","037",1
"556","91406","Los Angeles","06","037",1
"557","91504","Los Angeles","06","037",1
"558","91423","Los Angeles","06","037",1
"559","91436","Los Angeles","06","037",1
"560","91364","Los Angeles","06","037",1
"561","91367","Los Angeles","06","037",1
"562","91384","Los Angeles","06","037",0.999937294358856
"563","91604","Los Angeles","06","037",1
"564","90248","Los Angeles","06","037",1
"565","90038","Los Angeles","06","037",1
"566","90241","Los Angeles","06","037",1
"567","91731","Los Angeles","06","037",1
"568","90041","Los Angeles","06","037",1
"569","90605","Los Angeles","06","037",1
"570","91381","Los Angeles","06","037",0.999995085334784
"571","91352","Los Angeles","06","037",1
"572","91354","Los Angeles","06","037",1
"573","91345","Los Angeles","06","037",1
"574","90221","Los Angeles","06","037",1
"575","93591","Los Angeles","06","037",0.999878047485528
"576","90230","Los Angeles","06","037",1
"577","90501","Los Angeles","06","037",1
"578","90254","Los Angeles","06","037",1.00001026426692
"579","91344","Los Angeles","06","037",1
"580","90272","Los Angeles","06","037",1
"581","90278","Los Angeles","06","037",1
"582","91605","Los Angeles","06","037",1
"583","91606","Los Angeles","06","037",1
"584","91401","Los Angeles","06","037",1
"585","91711","Los Angeles","06","037",0.999777608245614
"586","90045","Los Angeles","06","037",1
"587","91201","Los Angeles","06","037",1
"588","91356","Los Angeles","06","037",1
"589","90065","Los Angeles","06","037",1
"590","90732","Los Angeles","06","037",1
"591","91331","Los Angeles","06","037",1
"592","93544","Los Angeles","06","037",0.999752630902443
"593","91724","Los Angeles","06","037",1
"594","90263","Los Angeles","06","037",1
"595","91741","Los Angeles","06","037",1
"596","91710","Los Angeles","06","037",6.00660281718778e-05
"597","91601","Los Angeles","06","037",1
"598","91326","Los Angeles","06","037",1
"599","91733","Los Angeles","06","037",1
"600","91204","Los Angeles","06","037",1
"601","90015","Los Angeles","06","037",1
"602","90019","Los Angeles","06","037",1
"603","91010","Los Angeles","06","037",1
"604","91030","Los Angeles","06","037",1
"605","90602","Los Angeles","06","037",1
"606","90220","Los Angeles","06","037",1
"607","90260","Los Angeles","06","037",1
"608","90007","Los Angeles","06","037",1
"609","90023","Los Angeles","06","037",1
"610","93563","Los Angeles","06","037",0.999999018665819
"611","91411","Los Angeles","06","037",1
"612","91390","Los Angeles","06","037",1
"613","90747","Los Angeles","06","037",1
"614","90010","Los Angeles","06","037",1
"615","93622","Merced","06","047",0.0254137097484848
"616","93620","Merced","06","047",0.718277959108049
"617","93665","Merced","06","047",1
"618","95360","Merced","06","047",0.0453662395832317
"619","95322","Merced","06","047",0.999721820341929
"620","95329","Merced","06","047",9.16094523154691e-06
"621","95023","Merced","06","047",2.6233966770956e-05
"622","93635","Merced","06","047",1
"623","93610","Merced","06","047",0.158246748776828
"624","95312","Merced","06","047",1
"625","95338","Merced","06","047",4.30162608254877e-07
"626","95075","Merced","06","047",1.40099008218895e-05
"627","95334","Merced","06","047",1
"628","95369","Merced","06","047",0.854726026188916
"629","95333","Merced","06","047",0.999952632188448
"630","95374","Merced","06","047",0.999999514150959
"631","95306","Merced","06","047",1.45729916784801e-05
"632","95380","Merced","06","047",0.245654283555312
"633","95388","Merced","06","047",1
"634","95365","Merced","06","047",1
"635","95313","Merced","06","047",4.0714764597661e-05
"636","95315","Merced","06","047",1
"637","95316","Merced","06","047",9.80128716555809e-07
"638","95341","Merced","06","047",1
"639","95301","Merced","06","047",1
"640","95303","Merced","06","047",0.999716944159069
"641","95324","Merced","06","047",0.999353749460895
"642","95325","Merced","06","047",2.00608360697285e-06
"643","95340","Merced","06","047",1
"644","95348","Merced","06","047",1
"645","95317","Merced","06","047",0.999937272514901
"646","95724","Nevada","06","057",0.00090719571681776
"647","95949","Nevada","06","057",0.99982288046607
"648","95946","Nevada","06","057",0.99988686923639
"649","96125","Nevada","06","057",5.24571541273958e-05
"650","95918","Nevada","06","057",1.1659449687605e-05
"651","96126","Nevada","06","057",0.000127226867201606
"652","95922","Nevada","06","057",2.61797052987905e-05
"653","95945","Nevada","06","057",0.999567094949514
"654","95960","Nevada","06","057",0.383128363295454
"655","95959","Nevada","06","057",0.999880334706989
"656","95701","Nevada","06","057",0.000485696956072731
"657","95692","Nevada","06","057",3.06443634933684e-07
"658","95986","Nevada","06","057",1
"659","96161","Nevada","06","057",0.440722340956038
"660","95962","Nevada","06","057",5.26069218942385e-05
"661","95910","Nevada","06","057",0.000123245295440892
"662","95715","Nevada","06","057",0.24465374880524
"663","95717","Nevada","06","057",1.5990872614476e-05
"664","95648","Nevada","06","057",4.44908170644998e-05
"665","95975","Nevada","06","057",1
"666","95602","Nevada","06","057",0.214296159208997
